date,category,contracts
2026-06-12,Commodities,92467
2026-06-12,Crypto,35003
2026-06-12,Economics,18889
2026-06-12,Financials,34404
2026-06-12,Football,0
2026-06-12,Other,0
2026-06-12,Politics,7640
2026-06-12,Science and Technology,30
2026-06-12,Weather,532096
2026-06-13,Basketball (pro),0
2026-06-13,Commodities,3364
2026-06-13,Crypto,48398
2026-06-13,Economics,10617
2026-06-13,Financials,525
2026-06-13,Football,0
2026-06-13,Other,0
2026-06-13,Politics,1901
2026-06-13,Science and Technology,10
2026-06-13,Weather,632380
2026-06-14,Basketball (pro),0
2026-06-14,Commodities,1760
2026-06-14,Crypto,23306
2026-06-14,Economics,4996
2026-06-14,Financials,306
2026-06-14,Football,0
2026-06-14,Other,0
2026-06-14,Politics,3339
2026-06-14,Science and Technology,20
2026-06-14,Weather,762896
2026-06-15,Basketball (pro),0
2026-06-15,Commodities,178441
2026-06-15,Crypto,34421
2026-06-15,Economics,58988
2026-06-15,Financials,41607
2026-06-15,Football,0
2026-06-15,Other,0
2026-06-15,Politics,6060
2026-06-15,Science and Technology,10
2026-06-15,Weather,759569
2026-06-16,Basketball (pro),0
2026-06-16,Commodities,101092
2026-06-16,Crypto,22631
2026-06-16,Economics,34369
2026-06-16,Financials,27630
2026-06-16,Football,0
2026-06-16,Other,0
2026-06-16,Politics,6887
2026-06-16,Science and Technology,0
2026-06-16,Weather,758011
2026-06-17,Basketball (pro),0
2026-06-17,Commodities,73683
2026-06-17,Crypto,30654
2026-06-17,Economics,73015
2026-06-17,Financials,50112
2026-06-17,Football,0
2026-06-17,Other,0
2026-06-17,Politics,9821
2026-06-17,Science and Technology,100
2026-06-17,Weather,803623
2026-06-18,Basketball (pro),0
2026-06-18,Commodities,110128
2026-06-18,Crypto,56221
2026-06-18,Economics,26053
2026-06-18,Financials,74218
2026-06-18,Football,0
2026-06-18,Other,0
2026-06-18,Politics,12807
2026-06-18,Science and Technology,130
2026-06-18,Weather,893446
2026-06-19,Basketball (pro),0
2026-06-19,Commodities,17325
2026-06-19,Crypto,31908
2026-06-19,Economics,4124
2026-06-19,Financials,2380
2026-06-19,Football,0
2026-06-19,Other,0
2026-06-19,Politics,3109
2026-06-19,Science and Technology,59
2026-06-19,Weather,1068953
2026-06-20,Basketball (pro),0
2026-06-20,Commodities,2254
2026-06-20,Crypto,23655
2026-06-20,Economics,4061
2026-06-20,Financials,500
2026-06-20,Football,0
2026-06-20,Other,0
2026-06-20,Politics,3615
2026-06-20,Science and Technology,0
2026-06-20,Weather,647656
2026-06-21,Basketball (pro),0
2026-06-21,Commodities,2805
2026-06-21,Crypto,20931
2026-06-21,Economics,5682
2026-06-21,Financials,53
2026-06-21,Football,0
2026-06-21,Other,0
2026-06-21,Politics,1480
2026-06-21,Science and Technology,0
2026-06-21,Weather,738821
2026-06-22,Basketball (pro),0
2026-06-22,Commodities,55505
2026-06-22,Crypto,25031
2026-06-22,Economics,7721
2026-06-22,Financials,24134
2026-06-22,Football,0
2026-06-22,Other,0
2026-06-22,Politics,2312
2026-06-22,Science and Technology,0
2026-06-22,Weather,738200
2026-06-23,Basketball (pro),0
2026-06-23,Commodities,64098
2026-06-23,Crypto,28743
2026-06-23,Economics,7965
2026-06-23,Financials,23218
2026-06-23,Football,0
2026-06-23,Other,0
2026-06-23,Politics,10782
2026-06-23,Science and Technology,1335
2026-06-23,Weather,902345
2026-06-24,Basketball (pro),0
2026-06-24,Commodities,57945
2026-06-24,Crypto,64402
2026-06-24,Economics,17614
2026-06-24,Financials,33260
2026-06-24,Football,0
2026-06-24,Other,0
2026-06-24,Politics,8635
2026-06-24,Science and Technology,630
2026-06-24,Weather,806270
2026-06-25,Basketball (pro),0
2026-06-25,Commodities,53097
2026-06-25,Crypto,46930
2026-06-25,Economics,61133
2026-06-25,Financials,20410
2026-06-25,Football,0
2026-06-25,Other,0
2026-06-25,Politics,3721
2026-06-25,Science and Technology,280
2026-06-25,Weather,1130888
2026-06-26,Basketball (pro),0
2026-06-26,Commodities,72694
2026-06-26,Crypto,77351
2026-06-26,Economics,47828
2026-06-26,Financials,14823
2026-06-26,Football,0
2026-06-26,Other,0
2026-06-26,Politics,15555
2026-06-26,Science and Technology,10
2026-06-26,Weather,735792
2026-06-27,Basketball (pro),0
2026-06-27,Commodities,3348
2026-06-27,Crypto,40555
2026-06-27,Economics,9599
2026-06-27,Financials,10
2026-06-27,Football,0
2026-06-27,Other,0
2026-06-27,Politics,16524
2026-06-27,Science and Technology,50
2026-06-27,Weather,535456
2026-06-28,Basketball (pro),0
2026-06-28,Commodities,498
2026-06-28,Crypto,33662
2026-06-28,Economics,16907
2026-06-28,Financials,76
2026-06-28,Football,0
2026-06-28,Other,0
2026-06-28,Politics,1214
2026-06-28,Science and Technology,0
2026-06-28,Weather,504199
2026-06-29,Basketball (pro),0
2026-06-29,Commodities,64610
2026-06-29,Crypto,79583
2026-06-29,Economics,14444
2026-06-29,Financials,12989
2026-06-29,Football,0
2026-06-29,Other,0
2026-06-29,Politics,22122
2026-06-29,Science and Technology,15
2026-06-29,Weather,735762
2026-06-30,Basketball (pro),0
2026-06-30,Commodities,70853
2026-06-30,Crypto,49767
2026-06-30,Economics,25502
2026-06-30,Financials,11427
2026-06-30,Football,0
2026-06-30,Other,0
2026-06-30,Politics,6390
2026-06-30,Science and Technology,0
2026-06-30,Weather,628621
2026-07-01,Basketball (pro),0
2026-07-01,Commodities,59754
2026-07-01,Crypto,34065
2026-07-01,Economics,26922
2026-07-01,Financials,11387
2026-07-01,Football,0
2026-07-01,Other,0
2026-07-01,Politics,16857
2026-07-01,Science and Technology,0
2026-07-01,Weather,692316
2026-07-02,Basketball (pro),0
2026-07-02,Commodities,89033
2026-07-02,Crypto,63412
2026-07-02,Economics,15897
2026-07-02,Financials,19223
2026-07-02,Football,0
2026-07-02,Other,0
2026-07-02,Politics,7076
2026-07-02,Science and Technology,0
2026-07-02,Weather,920112
